1.817536205053329468e-01,2.129119187593460083e-01,-1.625970937311649323e-02,-2.485622018575668335e-01,6.420463323593139648e-02,1.633144915103912354e-02,-9.017858654260635376e-03,-1.632674634456634521e-01,2.949616871774196625e-02,-4.328102990984916687e-02,2.991502881050109863e-01,-3.644984215497970581e-03,-6.362412124872207642e-02,-3.742022812366485596e-02,-9.257814288139343262e-02,1.025790423154830933e-01,6.487992405891418457e-02,1.562486290931701660e-01,1.059018820524215698e-01,-1.617542207241058350e-01,3.317666053771972656e-01,5.886304751038551331e-02,2.777263522148132324e-01,5.020233988761901855e-02,2.643244899809360504e-02,6.452912092208862305e-02,1.435325890779495239e-01,-3.405552804470062256e-01,6.180560588836669922e-02,-8.027023822069168091e-02,-2.133381366729736328e-02,2.205493114888668060e-02,-1.247192770242691040e-01,1.134554594755172729e-01,1.634148955345153809e-01,3.886161372065544128e-02,-5.408118292689323425e-02,-1.270925067365169525e-02,2.262464612722396851e-01,-2.034458220005035400e-01,-1.550955176353454590e-01,1.981942951679229736e-01,-3.044937252998352051e-01,8.112988620996475220e-02,1.914947628974914551e-01,-2.041484266519546509e-01,1.990029588341712952e-02,1.249666139483451843e-01,3.716072440147399902e-02,1.000161394476890564e-01,2.832119166851043701e-01,-1.277990043163299561e-01,2.091337740421295166e-02,1.447509080171585083e-01,-1.700686216354370117e-01,-8.330134302377700806e-02,-4.664180800318717957e-02,5.274689197540283203e-02,9.187266975641250610e-02,-7.740151882171630859e-02,8.538513630628585815e-02,2.162631452083587646e-01,7.773327175527811050e-03,-1.836626678705215454e-01
1.980131417512893677e-01,1.013005804270505905e-02,8.861564099788665771e-02,1.243238747119903564e-01,-2.667068243026733398e-01,-6.610672920942306519e-02,6.611218303442001343e-02,-1.604078896343708038e-02,7.463848590850830078e-02,1.736933290958404541e-01,-1.179056316614151001e-01,2.471204400062561035e-01,9.094645828008651733e-02,9.223892539739608765e-02,-1.577435620129108429e-02,1.532833278179168701e-02,-3.697678446769714355e-02,-2.713628411293029785e-01,5.464643985033035278e-02,-1.233863458037376404e-01,-4.429101049900054932e-01,-1.396201401948928833e-01,-2.949424386024475098e-01,7.222527638077735901e-03,-1.303870379924774170e-01,1.888437941670417786e-02,-2.154944539070129395e-01,-2.304138392210006714e-01,-1.227014232426881790e-02,2.298097312450408936e-02,1.970008714124560356e-03,2.114705890417098999e-01,3.083872050046920776e-02,-2.422395199537277222e-01,-1.608928889036178589e-01,-9.035629779100418091e-02,1.047436147928237915e-01,9.581036865711212158e-02,-2.658928930759429932e-01,9.426628053188323975e-02,2.158694118261337280e-01,1.063936352729797363e-01,-3.330353647470474243e-02,-7.692028582096099854e-02,8.964077383279800415e-02,-1.565731912851333618e-01,-1.012253016233444214e-01,-6.945139914751052856e-02,-2.383408397436141968e-01,2.270455211400985718e-01,2.866257131099700928e-01,-2.227593678981065750e-03,1.454260796308517456e-01,-3.776349592953920364e-03,1.287405788898468018e-01,7.737701386213302612e-02,-2.150958962738513947e-02,1.937251836061477661e-01,1.042520552873611450e-01,-9.886194765567779541e-02,1.398757100105285645e-01,-3.020910359919071198e-02,-1.274403743445873260e-02,1.283925473690032959e-01
2.430712133646011353e-01,1.465740948915481567e-01,3.338630124926567078e-02,1.846906729042530060e-02,1.103688031435012817e-01,2.637977898120880127e-01,-1.935602426528930664e-01,5.056546535342931747e-03,1.477170586585998535e-01,-2.450242191553115845e-01,2.600697614252567291e-02,1.393812745809555054e-01,4.312478005886077881e-02,2.396239638328552246e-01,-3.301743790507316589e-02,2.374443262815475464e-01,-1.172526329755783081e-01,1.513063013553619385e-01,2.865292830392718315e-03,-2.146272808313369751e-01,1.823880821466445923e-01,2.865589223802089691e-03,-3.271380066871643066e-02,-3.625131845474243164e-01,-8.546198904514312744e-02,4.724259302020072937e-02,-9.750791825354099274e-03,5.492702871561050415e-02,-1.065127104520797729e-01,5.777396261692047119e-02,-5.031885206699371338e-02,-3.135688975453376770e-02,6.536634266376495361e-02,-2.516930364072322845e-02,6.650384515523910522e-02,-6.893882900476455688e-02,-1.722093112766742706e-02,-1.862436234951019287e-01,-1.454300433397293091e-01,-1.146497353911399841e-01,1.460002362728118896e-01,-6.148252263665199280e-02,-1.210285127162933350e-01,-1.736932992935180664e-01,3.170000612735748291e-01,1.006701067090034485e-01,-5.767680332064628601e-02,-5.514357984066009521e-02,1.100403442978858948e-01,-5.078342556953430176e-02,1.741677075624465942e-01,-1.452213153243064880e-02,-7.618355751037597656e-02,-1.862156838178634644e-01,2.299953699111938477e-01,-6.979204714298248291e-03,-3.046024590730667114e-02,1.187038421630859375e-01,-1.651413291692733765e-01,2.152922302484512329e-01,-1.945828348398208618e-01,-6.959886755794286728e-03,-3.589821234345436096e-02,1.646365970373153687e-01
-6.590627133846282959e-02,1.758631318807601929e-01,-6.326497532427310944e-04,-2.507010474801063538e-02,-6.700168550014495850e-02,-2.462723404169082642e-01,7.644106447696685791e-02,1.076370626688003540e-01,-3.356081619858741760e-02,-2.885190844535827637e-01,-1.238215863704681396e-01,4.659406542778015137e-01,-1.299317926168441772e-01,-3.331614285707473755e-02,2.723439037799835205e-01,-1.882824599742889404e-01,2.163681089878082275e-01,-1.386481374502182007e-01,6.542010698467493057e-03,-1.788158565759658813e-01,1.509263962507247925e-01,-1.954749822616577148e-01,5.830922350287437439e-02,2.779574096202850342e-01,-2.267142385244369507e-01,8.947569294832646847e-04,-6.453529745340347290e-02,1.188287362456321716e-01,-1.845919191837310791e-01,-2.591005563735961914e-01,-1.104551702737808228e-01,-6.068314611911773682e-02,8.514255285263061523e-02,-2.531300783157348633e-01,-9.122678637504577637e-02,8.931207656860351562e-02,-1.955271698534488678e-02,-7.250188291072845459e-02,4.319887608289718628e-02,1.774028986692428589e-01,2.665712535381317139e-01,6.674693524837493896e-02,-2.599085569381713867e-01,3.771356493234634399e-02,-1.263046413660049438e-01,-1.745583862066268921e-02,-4.701536893844604492e-02,3.808612376451492310e-02,3.845244348049163818e-01,2.199681401252746582e-01,-2.384064346551895142e-01,6.029550731182098389e-02,-1.160255223512649536e-01,2.758987843990325928e-01,-7.660548388957977295e-02,-2.582639753818511963e-01,-1.628060489892959595e-01,8.075784146785736084e-02,-1.721232533454895020e-01,-1.001128405332565308e-01,-1.577564701437950134e-02,-2.792869508266448975e-01,-6.317554414272308350e-02,-1.571157276630401611e-01
-1.274224668741226196e-01,-7.501253485679626465e-02,2.703703707084059715e-03,3.195634111762046814e-02,-1.237580850720405579e-01,4.592102393507957458e-02,1.552069783210754395e-01,-2.295124679803848267e-01,1.494996547698974609e-01,6.285777688026428223e-02,1.015732660889625549e-01,-1.538316458463668823e-01,1.264439970254898071e-01,2.045792192220687866e-01,7.474745810031890869e-02,4.717011749744415283e-02,2.894132733345031738e-01,-2.009808551520109177e-03,-5.680142715573310852e-02,2.237736731767654419e-01,-3.057761862874031067e-02,2.255599573254585266e-02,-1.349616050720214844e-01,-4.909187555313110352e-02,-2.691215872764587402e-01,5.903463438153266907e-02,-1.327144503593444824e-01,-1.392887234687805176e-01,-1.642891466617584229e-01,2.500053048133850098e-01,-3.631604015827178955e-01,-1.597875356674194336e-02,-1.829147040843963623e-01,7.767724245786666870e-02,-9.765423834323883057e-02,-9.807748347520828247e-02,1.141702085733413696e-01,-1.079948320984840393e-01,1.233400776982307434e-01,-1.806845515966415405e-01,-1.025520190596580505e-01,-3.947063088417053223e-01,-1.836877465248107910e-01,8.240864612162113190e-03,-1.348034590482711792e-01,9.176062792539596558e-02,4.223330691456794739e-02,2.737436890602111816e-01,5.371504276990890503e-02,-1.298070996999740601e-01,9.752504527568817139e-02,2.849529385566711426e-01,3.523433506488800049e-01,1.576220989227294922e-02,-1.449217349290847778e-01,-1.602186858654022217e-01,1.144910529255867004e-01,9.766550362110137939e-02,-3.174129500985145569e-02,1.061614379286766052e-01,-1.062390133738517761e-01,-3.177024051547050476e-02,-9.730586409568786621e-02,-2.320686578750610352e-01
3.160307183861732483e-02,-9.796484373509883881e-03,1.741499453783035278e-01,6.534595042467117310e-02,-1.922570317983627319e-01,-7.081648334860801697e-03,3.705374896526336670e-02,-8.053042739629745483e-02,6.248678267002105713e-02,-9.694460034370422363e-02,4.092626273632049561e-02,2.267507463693618774e-01,2.329317480325698853e-01,1.252858638763427734e-01,1.020633578300476074e-01,1.186560466885566711e-01,-6.814387440681457520e-02,-1.768502593040466309e-02,9.891396015882492065e-02,1.803837567567825317e-01,3.002164065837860107e-01,1.603607460856437683e-02,-2.035505622625350952e-01,-9.756559133529663086e-02,-6.594949960708618164e-02,-8.508236706256866455e-02,-2.842567488551139832e-02,2.335713356733322144e-01,-2.020709961652755737e-01,2.978317141532897949e-01,3.238399326801300049e-02,-9.071894735097885132e-02,1.337290406227111816e-01,-1.518770754337310791e-01,-4.067840054631233215e-03,-2.257823944091796875e-01,-2.182167023420333862e-01,3.354300931096076965e-02,2.498033270239830017e-02,5.871156230568885803e-02,-8.192815631628036499e-02,2.396518737077713013e-01,4.381223022937774658e-02,5.385939404368400574e-02,-1.414196044206619263e-01,-2.012657523155212402e-01,6.380984932184219360e-02,-7.156025618314743042e-02,-3.300007879734039307e-01,1.732016727328300476e-02,1.976334676146507263e-02,1.235998198390007019e-01,-2.562108449637889862e-02,1.326321810483932495e-01,1.296492964029312134e-01,-2.273799777030944824e-01,-1.197029501199722290e-01,-1.709349006414413452e-01,-6.463928520679473877e-02,-3.300160765647888184e-01,-1.467522513121366501e-02,4.707940220832824707e-01,-1.109661534428596497e-01,-1.679437607526779175e-01
1.302013695240020752e-01,1.711299717426300049e-01,2.656379640102386475e-01,8.014557510614395142e-02,2.055809199810028076e-01,1.802670955657958984e-01,5.830308049917221069e-02,2.752268016338348389e-01,2.136824280023574829e-02,-3.964037820696830750e-02,-2.433758378028869629e-01,-8.120532333850860596e-02,6.399012356996536255e-02,-1.125681400299072266e-01,-1.737108528614044189e-01,-1.951640397310256958e-01,-6.118727102875709534e-02,1.485877856612205505e-02,-1.677604466676712036e-01,9.750748425722122192e-02,-2.200590446591377258e-02,-3.024524450302124023e-02,2.482329905033111572e-01,2.698361873626708984e-01,1.070227250456809998e-01,-9.471010416746139526e-02,-1.523202061653137207e-01,1.899853944778442383e-01,-9.943497925996780396e-02,-1.161938533186912537e-01,-2.382394224405288696e-01,1.748667657375335693e-01,-2.001136988401412964e-01,-8.601323515176773071e-02,-5.373295396566390991e-02,-8.087027072906494141e-02,-3.451359272003173828e-01,6.962489336729049683e-02,-1.826062947511672974e-01,-3.971529304981231689e-01,-7.008051034063100815e-04,-9.147882461547851562e-02,1.310772150754928589e-01,3.196781501173973083e-02,-1.298227310180664062e-01,-1.152621954679489136e-01,-3.234868869185447693e-02,9.680420905351638794e-02,8.272096514701843262e-02,4.533338546752929688e-02,3.523436374962329865e-03,6.305418908596038818e-02,8.712649345397949219e-03,-7.458341121673583984e-02,5.952712893486022949e-02,-1.042207181453704834e-01,3.040364757180213928e-02,2.178074568510055542e-01,-3.208734691143035889e-01,2.558740228414535522e-02,9.132530540227890015e-02,-9.880045801401138306e-02,1.289991289377212524e-01,-2.644540742039680481e-02
-3.557715192437171936e-02,1.174345836043357849e-01,-1.953380554914474487e-01,4.214213415980339050e-02,1.866028457880020142e-01,8.148087561130523682e-02,-4.405802488327026367e-02,-7.884820923209190369e-03,5.093733780086040497e-03,-3.230448346585035324e-03,2.729070559144020081e-02,3.294744342565536499e-02,6.959423422813415527e-02,1.171787828207015991e-01,-3.356760740280151367e-02,1.650451496243476868e-02,-7.313130050897598267e-02,4.517759382724761963e-02,-6.402316689491271973e-02,9.341951459646224976e-03,7.972773164510726929e-02,1.168691068887710571e-01,-2.181440591812133789e-01,2.884554862976074219e-01,-1.562349498271942139e-03,2.135086208581924438e-01,1.030078232288360596e-01,-2.837055027484893799e-01,7.681813091039657593e-02,4.069604724645614624e-02,2.681403756141662598e-01,4.210407659411430359e-02,3.947183489799499512e-01,4.068296030163764954e-02,-2.340342476963996887e-02,1.266033202409744263e-01,2.780171856284141541e-02,2.036688290536403656e-02,1.034040376543998718e-01,-3.010486066341400146e-02,1.106869950890541077e-01,1.824228167533874512e-01,-8.314282447099685669e-02,1.112103983759880066e-01,1.951526850461959839e-01,-3.141703084111213684e-03,7.184157520532608032e-02,-4.394090734422206879e-03,1.336798816919326782e-01,1.249712333083152771e-01,-2.158666700124740601e-01,2.428922951221466064e-01,-5.799224600195884705e-03,-1.996751576662063599e-01,-1.054313108325004578e-01,2.940968610346317291e-02,1.427587866783142090e-01,-1.371563784778118134e-02,-1.585961729288101196e-01,-1.264019459486007690e-01,7.207602262496948242e-02,-1.605163067579269409e-01,1.362939476966857910e-01,-1.827686429023742676e-01
2.569389641284942627e-01,-2.556956708431243896e-01,1.732750423252582550e-02,1.980956345796585083e-01,-3.114693053066730499e-02,-4.884443432092666626e-02,1.365097463130950928e-01,-1.258394271135330200e-01,9.108226746320724487e-02,2.128160931169986725e-02,6.360983476042747498e-03,3.467923775315284729e-02,-5.203181132674217224e-02,-5.093970801681280136e-03,-3.829725831747055054e-02,2.704007492866367102e-04,3.703978657722473145e-02,6.324081332422792912e-04,7.599330693483352661e-02,3.818498849868774414e-01,-1.563120633363723755e-01,2.961183153092861176e-02,-7.883703708648681641e-02,-1.297951489686965942e-01,2.155713140964508057e-01,3.581294789910316467e-02,-1.632340811192989349e-02,-6.315470486879348755e-02,3.328368663787841797e-01,-4.242705926299095154e-02,-5.894628912210464478e-02,-1.044182851910591125e-01,-1.409241259098052979e-01,-7.934870570898056030e-02,7.171508669853210449e-02,1.864188015460968018e-01,3.652020990848541260e-01,3.120662569999694824e-01,-1.522472649812698364e-01,-3.506659064441919327e-03,-1.092904731631278992e-01,1.621948182582855225e-01,-7.522305101156234741e-02,-2.942759096622467041e-01,-1.230583786964416504e-01,1.555577218532562256e-01,-9.520026296377182007e-02,1.739810109138488770e-01,2.505886256694793701e-01,2.289113402366638184e-01,-3.523754701018333435e-02,-1.125712320208549500e-01,-3.286354541778564453e-01,-1.944172382354736328e-02,-2.809351123869419098e-02,-1.876216828823089600e-01,4.155943170189857483e-03,-1.151423528790473938e-01,-5.131470784544944763e-02,5.118995904922485352e-02,-4.345638304948806763e-02,1.282497942447662354e-01,-7.516210526227951050e-02,1.573195010423660278e-01
3.937900438904762268e-02,-2.738434076309204102e-02,-9.493712335824966431e-02,1.960793435573577881e-01,3.188228905200958252e-01,-2.565664649009704590e-01,7.601480185985565186e-02,-1.130819767713546753e-01,3.019296750426292419e-02,-1.254509240388870239e-01,-1.713438183069229126e-01,-6.011679023504257202e-02,6.539478152990341187e-02,-6.179672852158546448e-02,1.770442426204681396e-01,1.171447634696960449e-01,1.431054025888442993e-01,1.661182940006256104e-01,3.401583805680274963e-02,-2.008232176303863525e-01,-1.544822603464126587e-01,1.334705855697393417e-02,1.171717941761016846e-01,4.429179057478904724e-02,-2.271777205169200897e-02,-2.566352672874927521e-02,-1.682020351290702820e-02,-1.108558475971221924e-02,-2.150126546621322632e-01,-1.097596250474452972e-02,6.589447706937789917e-02,3.394707739353179932e-01,2.402664721012115479e-01,3.832567110657691956e-02,-6.702389568090438843e-02,3.899839520454406738e-02,-1.739230901002883911e-01,2.923954837024211884e-02,2.031206637620925903e-01,-1.293693631887435913e-01,2.559302449226379395e-01,-4.947420582175254822e-02,3.015744686126708984e-01,4.903229326009750366e-02,8.774346113204956055e-02,4.182777553796768188e-02,3.908409923315048218e-02,2.760322690010070801e-01,1.737654209136962891e-01,-1.276542544364929199e-01,3.428736031055450439e-01,3.917017206549644470e-02,1.185980513691902161e-01,-9.736191481351852417e-02,7.671014219522476196e-02,-1.045903842896223068e-02,-3.575224056839942932e-02,-2.055797167122364044e-02,1.028819233179092407e-01,-1.647474318742752075e-01,-2.270525693893432617e-01,2.804843187332153320e-01,-1.664549112319946289e-01,1.464294344186782837e-01
